album_type,total_tracks,external_urls,href,id,images,name,release_date,release_date_precision,type,uri,copyrights,external_ids,genres,label,popularity,artist_id
single,1,{'spotify': 'https://open.spotify.com/album/0qcB6jrbIag5mvxT3lRR18'},https://api.spotify.com/v1/albums/0qcB6jrbIag5mvxT3lRR18,0qcB6jrbIag5mvxT3lRR18,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27343c3321001028c1ae3c42e07', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0243c3321001028c1ae3c42e07', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485143c3321001028c1ae3c42e07', 'height': 64, 'width': 64}]",Never Love You Again,2024-08-15,day,album,spotify:album:0qcB6jrbIag5mvxT3lRR18,"[{'text': '© 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602475098409'},[],Mercury Records/Republic Records,38,246dkjvS1zLTtiykXe5h60
single,1,{'spotify': 'https://open.spotify.com/album/5jjKMSC5svSRc5Y4xZdKH8'},https://api.spotify.com/v1/albums/5jjKMSC5svSRc5Y4xZdKH8,5jjKMSC5svSRc5Y4xZdKH8,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730403a83fa79d38c644c45ae0', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020403a83fa79d38c644c45ae0', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510403a83fa79d38c644c45ae0', 'height': 64, 'width': 64}]",M-E-X-I-C-O,2024-08-15,day,album,spotify:album:5jjKMSC5svSRc5Y4xZdKH8,"[{'text': '© 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602475098362'},[],Mercury Records/Republic Records,42,246dkjvS1zLTtiykXe5h60
single,1,{'spotify': 'https://open.spotify.com/album/06UB6o8Spyen4l4YHoGeXU'},https://api.spotify.com/v1/albums/06UB6o8Spyen4l4YHoGeXU,06UB6o8Spyen4l4YHoGeXU,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733d931f748cced54f3223a075', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023d931f748cced54f3223a075', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513d931f748cced54f3223a075', 'height': 64, 'width': 64}]",Losers,2024-08-15,day,album,spotify:album:06UB6o8Spyen4l4YHoGeXU,"[{'text': '© 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602475098324'},[],Mercury Records/Republic Records,53,246dkjvS1zLTtiykXe5h60
single,1,{'spotify': 'https://open.spotify.com/album/0FkN8aOrO8jpnzKEtcqetD'},https://api.spotify.com/v1/albums/0FkN8aOrO8jpnzKEtcqetD,0FkN8aOrO8jpnzKEtcqetD,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731bffc7c7d16ab8fb88263908', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021bffc7c7d16ab8fb88263908', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511bffc7c7d16ab8fb88263908', 'height': 64, 'width': 64}]",Hide My Gun,2024-08-15,day,album,spotify:album:0FkN8aOrO8jpnzKEtcqetD,"[{'text': '© 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602475098355'},[],Mercury Records/Republic Records,47,246dkjvS1zLTtiykXe5h60
single,1,{'spotify': 'https://open.spotify.com/album/1RvQCt8XHwWTG6dLe4E2nK'},https://api.spotify.com/v1/albums/1RvQCt8XHwWTG6dLe4E2nK,1RvQCt8XHwWTG6dLe4E2nK,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f1fd9e425b43a89079e7e594', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f1fd9e425b43a89079e7e594', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f1fd9e425b43a89079e7e594', 'height': 64, 'width': 64}]",Have The Heart,2024-08-15,day,album,spotify:album:1RvQCt8XHwWTG6dLe4E2nK,"[{'text': '© 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602475098386'},[],Mercury Records/Republic Records,35,246dkjvS1zLTtiykXe5h60
album,20,{'spotify': 'https://open.spotify.com/album/06RK0wX4GqHcxBtHlVoGH5'},https://api.spotify.com/v1/albums/06RK0wX4GqHcxBtHlVoGH5,06RK0wX4GqHcxBtHlVoGH5,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02992a1f56ac5382848277cff2', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851992a1f56ac5382848277cff2', 'height': 64, 'width': 64}]",Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-11,day,album,spotify:album:06RK0wX4GqHcxBtHlVoGH5,"[{'text': '© 2022 MARVEL', 'type': 'C'}, {'text': '℗ 2022 Def Jam Recordings, a division of UMG Recordings, Inc., and Hollywood Records, Inc.', 'type': 'P'}]",{'upc': '00050087520847'},[],Roc Nation/Def Jam/Hollywood,68,5pKCCKE2ajJHZ9KAiaK11H
album,16,{'spotify': 'https://open.spotify.com/album/4UlGauD7ROb3YbVOFMgW5u'},https://api.spotify.com/v1/albums/4UlGauD7ROb3YbVOFMgW5u,4UlGauD7ROb3YbVOFMgW5u,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0233c6b920eabcf4c00d7a1093', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485133c6b920eabcf4c00d7a1093', 'height': 64, 'width': 64}]",ANTI (Deluxe),2016-01-28,day,album,spotify:album:4UlGauD7ROb3YbVOFMgW5u,"[{'text': '© 2016 Westbury Road Entertainment. Distributed by Roc Nation Records', 'type': 'C'}, {'text': '℗ 2016 Westbury Road Entertainment. Distributed by Roc Nation Records', 'type': 'P'}]",{'upc': '00851365006554'},[],Roc Nation / Rihanna,86,5pKCCKE2ajJHZ9KAiaK11H
album,13,{'spotify': 'https://open.spotify.com/album/48i37aZTC1prDr4EcpQeEa'},https://api.spotify.com/v1/albums/48i37aZTC1prDr4EcpQeEa,48i37aZTC1prDr4EcpQeEa,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737b688587a6754481c53f6bb7', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027b688587a6754481c53f6bb7', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517b688587a6754481c53f6bb7', 'height': 64, 'width': 64}]",ANTI,2016-01-28,day,album,spotify:album:48i37aZTC1prDr4EcpQeEa,"[{'text': '© 2016 Westbury Road Entertainment. Distributed by Roc Nation Records', 'type': 'C'}, {'text': '℗ 2016 Westbury Road Entertainment. Distributed by Roc Nation Records', 'type': 'P'}]",{'upc': '00851365006578'},[],Roc Nation / Rihanna,57,5pKCCKE2ajJHZ9KAiaK11H
album,17,{'spotify': 'https://open.spotify.com/album/5pLlGJrxuQO3jMoQe1XxZY'},https://api.spotify.com/v1/albums/5pLlGJrxuQO3jMoQe1XxZY,5pLlGJrxuQO3jMoQe1XxZY,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736dee21d6cd1823e4d6231d37', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026dee21d6cd1823e4d6231d37', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516dee21d6cd1823e4d6231d37', 'height': 64, 'width': 64}]",Unapologetic (Deluxe),2012-12-11,day,album,spotify:album:5pLlGJrxuQO3jMoQe1XxZY,"[{'text': '© 2012 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2012 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602537248827'},[],Def Jam Recordings,78,5pKCCKE2ajJHZ9KAiaK11H
album,14,{'spotify': 'https://open.spotify.com/album/4XBfFj0WYyh5mBtU61EdyY'},https://api.spotify.com/v1/albums/4XBfFj0WYyh5mBtU61EdyY,4XBfFj0WYyh5mBtU61EdyY,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736ede83cf8307a1d0174029ac', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026ede83cf8307a1d0174029ac', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516ede83cf8307a1d0174029ac', 'height': 64, 'width': 64}]",Unapologetic,2012-12-11,day,album,spotify:album:4XBfFj0WYyh5mBtU61EdyY,"[{'text': '© 2012 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2012 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602537246861'},[],Def Jam Recordings,55,5pKCCKE2ajJHZ9KAiaK11H
album,14,{'spotify': 'https://open.spotify.com/album/3sW7wD2qdMjs7KncaOoIJ5'},https://api.spotify.com/v1/albums/3sW7wD2qdMjs7KncaOoIJ5,3sW7wD2qdMjs7KncaOoIJ5,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f70dcec206fbdbcc9816664a', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f70dcec206fbdbcc9816664a', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f70dcec206fbdbcc9816664a', 'height': 64, 'width': 64}]",Talk That Talk (Deluxe),2012-07-18,day,album,spotify:album:3sW7wD2qdMjs7KncaOoIJ5,"[{'text': '© 2011 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2011 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602527878423'},[],Def Jam Recordings,61,5pKCCKE2ajJHZ9KAiaK11H
album,11,{'spotify': 'https://open.spotify.com/album/1Kw1bVd07oRqcjrcjQKC8T'},https://api.spotify.com/v1/albums/1Kw1bVd07oRqcjrcjQKC8T,1Kw1bVd07oRqcjrcjQKC8T,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731c5eacf6965d328c2c795cef', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021c5eacf6965d328c2c795cef', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511c5eacf6965d328c2c795cef', 'height': 64, 'width': 64}]",Talk That Talk,2011-11-19,day,album,spotify:album:1Kw1bVd07oRqcjrcjQKC8T,"[{'text': '© 2011 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2011 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602527878409'},[],Def Jam Recordings,76,5pKCCKE2ajJHZ9KAiaK11H
album,12,{'spotify': 'https://open.spotify.com/album/7vN82vd1Vq44fjlhjfvHJp'},https://api.spotify.com/v1/albums/7vN82vd1Vq44fjlhjfvHJp,7vN82vd1Vq44fjlhjfvHJp,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732ed326786e4c61c6b1dbf222', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022ed326786e4c61c6b1dbf222', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512ed326786e4c61c6b1dbf222', 'height': 64, 'width': 64}]",Loud,2010-11-16,day,album,spotify:album:7vN82vd1Vq44fjlhjfvHJp,"[{'text': '© 2011 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2011 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602527831497'},[],Def Jam Recordings,75,5pKCCKE2ajJHZ9KAiaK11H
album,10,{'spotify': 'https://open.spotify.com/album/2wi0v7jPzYBCd99GggLtN8'},https://api.spotify.com/v1/albums/2wi0v7jPzYBCd99GggLtN8,2wi0v7jPzYBCd99GggLtN8,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730f7e6b57c3a28a3297f1afb5', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020f7e6b57c3a28a3297f1afb5', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510f7e6b57c3a28a3297f1afb5', 'height': 64, 'width': 64}]",Rated R: Remixed,2010-05-08,day,album,spotify:album:2wi0v7jPzYBCd99GggLtN8,"[{'text': '© 2010 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2010 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602527401775'},[],Def Jam Recordings,30,5pKCCKE2ajJHZ9KAiaK11H
album,13,{'spotify': 'https://open.spotify.com/album/5QG3tjE5L9F6O2vCAPph38'},https://api.spotify.com/v1/albums/5QG3tjE5L9F6O2vCAPph38,5QG3tjE5L9F6O2vCAPph38,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0231548865f7c729290b96c794', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485131548865f7c729290b96c794', 'height': 64, 'width': 64}]",Loud (Japan Version),2010-01-01,day,album,spotify:album:5QG3tjE5L9F6O2vCAPph38,"[{'text': '© 2010 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2010 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602527603636'},[],Def Jam Recordings,83,5pKCCKE2ajJHZ9KAiaK11H
album,13,{'spotify': 'https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2'},https://api.spotify.com/v1/albums/7uGmyYwDFJbSc1xs4hkEs2,7uGmyYwDFJbSc1xs4hkEs2,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ab647295c0c97446c1f1a3b5', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ab647295c0c97446c1f1a3b5', 'height': 64, 'width': 64}]",Rated R,2009-11-20,day,album,spotify:album:7uGmyYwDFJbSc1xs4hkEs2,"[{'text': '© 2009 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2009 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602527283715'},[],Def Jam Recordings,75,5pKCCKE2ajJHZ9KAiaK11H
album,12,{'spotify': 'https://open.spotify.com/album/6nT2WJS6WHH86XRgkSK8yC'},https://api.spotify.com/v1/albums/6nT2WJS6WHH86XRgkSK8yC,6nT2WJS6WHH86XRgkSK8yC,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d38fac36862a99fbc302b5f9', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d38fac36862a99fbc302b5f9', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d38fac36862a99fbc302b5f9', 'height': 64, 'width': 64}]",Good Girl Gone Bad: The Remixes,2009-01-01,day,album,spotify:album:6nT2WJS6WHH86XRgkSK8yC,"[{'text': '© 2009 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2009 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602517973787'},[],Def Jam Recordings,42,5pKCCKE2ajJHZ9KAiaK11H
album,15,{'spotify': 'https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7'},https://api.spotify.com/v1/albums/3JSWZWeTHF4HDGt5Eozdy7,3JSWZWeTHF4HDGt5Eozdy7,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f9f27162ab1ed45b8d7a7e98', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f9f27162ab1ed45b8d7a7e98', 'height': 64, 'width': 64}]",Good Girl Gone Bad: Reloaded,2008-06-02,day,album,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,"[{'text': '© 2008 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2008 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602517721425'},[],Def Jam Recordings,85,5pKCCKE2ajJHZ9KAiaK11H
album,14,{'spotify': 'https://open.spotify.com/album/5pvFhFt1nzE8sCbm1wjNRv'},https://api.spotify.com/v1/albums/5pvFhFt1nzE8sCbm1wjNRv,5pvFhFt1nzE8sCbm1wjNRv,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27376b2e6f614942354209793c0', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0276b2e6f614942354209793c0', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485176b2e6f614942354209793c0', 'height': 64, 'width': 64}]",A Girl Like Me,2006-04-10,day,album,spotify:album:5pvFhFt1nzE8sCbm1wjNRv,"[{'text': '© 2005 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2005 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602498785775'},[],Def Jam Recordings,50,5pKCCKE2ajJHZ9KAiaK11H
album,13,{'spotify': 'https://open.spotify.com/album/4FyGpObwABjn0o8Tdp7AZz'},https://api.spotify.com/v1/albums/4FyGpObwABjn0o8Tdp7AZz,4FyGpObwABjn0o8Tdp7AZz,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b21609e1a2d7c1b7ba8efae2', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b21609e1a2d7c1b7ba8efae2', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b21609e1a2d7c1b7ba8efae2', 'height': 64, 'width': 64}]",Music Of The Sun,2005-08-29,day,album,spotify:album:4FyGpObwABjn0o8Tdp7AZz,"[{'text': '© 2005 The Island Def Jam Music Group', 'type': 'C'}, {'text': '℗ 2005 The Island Def Jam Music Group', 'type': 'P'}]",{'upc': '00602498826164'},[],Def Jam Recordings,74,5pKCCKE2ajJHZ9KAiaK11H
single,2,{'spotify': 'https://open.spotify.com/album/3Zzv75PyROH6AMeXN1Yr1h'},https://api.spotify.com/v1/albums/3Zzv75PyROH6AMeXN1Yr1h,3Zzv75PyROH6AMeXN1Yr1h,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a790c56cff6e3463bf9935cb', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a790c56cff6e3463bf9935cb', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a790c56cff6e3463bf9935cb', 'height': 64, 'width': 64}]",Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2022-10-28,day,album,spotify:album:3Zzv75PyROH6AMeXN1Yr1h,"[{'text': '© 2022 Westbury Road Entertainment, LLC.', 'type': 'C'}, {'text': '℗ 2022 Westbury Road Entertainment LLC, distributed by Roc Nation Records, Def Jam Recordings, a division of UMG Recordings, Inc. and Hollywood Records, Inc.', 'type': 'P'}]",{'upc': '00810093557233'},[],Black Panther 2 Rihanna Recordings,62,5pKCCKE2ajJHZ9KAiaK11H
single,1,{'spotify': 'https://open.spotify.com/album/3tGSYeqxybK0Z3OJDaar8C'},https://api.spotify.com/v1/albums/3tGSYeqxybK0Z3OJDaar8C,3tGSYeqxybK0Z3OJDaar8C,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ad140820a035170b607f1cdf', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ad140820a035170b607f1cdf', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ad140820a035170b607f1cdf', 'height': 64, 'width': 64}]",BELIEVE IT,2020-03-26,day,album,spotify:album:3tGSYeqxybK0Z3OJDaar8C,"[{'text': '2020 OVO Sound / Westbury Road under exclusive license to Santa Anna Label Group', 'type': 'C'}, {'text': '2020 OVO Sound / Westbury Road under exclusive license to Santa Anna Label Group', 'type': 'P'}]",{'upc': '054391936004'},[],OVO Sound,27,5pKCCKE2ajJHZ9KAiaK11H
single,1,{'spotify': 'https://open.spotify.com/album/2TKbBIv3QaM46sT9BtHKm1'},https://api.spotify.com/v1/albums/2TKbBIv3QaM46sT9BtHKm1,2TKbBIv3QaM46sT9BtHKm1,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e9dc25b00ec96141e0090d9f', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e9dc25b00ec96141e0090d9f', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e9dc25b00ec96141e0090d9f', 'height': 64, 'width': 64}]",Lemon (feat. Drake) [Drake Remix],2018-03-18,day,album,spotify:album:2TKbBIv3QaM46sT9BtHKm1,"[{'text': '(P) 2018 N.E.R.D Music, LLC under exclusive license to Columbia Records, a Division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '886447023662'},[],i am OTHER/Columbia,46,5pKCCKE2ajJHZ9KAiaK11H
single,6,{'spotify': 'https://open.spotify.com/album/3GuMKdjrNX9xQK4nwkznp5'},https://api.spotify.com/v1/albums/3GuMKdjrNX9xQK4nwkznp5,3GuMKdjrNX9xQK4nwkznp5,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e6703df8e6af872112e9054d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e6703df8e6af872112e9054d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e6703df8e6af872112e9054d', 'height': 64, 'width': 64}]",Consideration (Dance Remixes),2017-12-08,day,album,spotify:album:3GuMKdjrNX9xQK4nwkznp5,"[{'text': '© 2017 Westbury Road Entertainment. Distributed by Roc Nation Records', 'type': 'C'}, {'text': '℗ 2017 Westbury Road Entertainment. Distributed by Roc Nation Records', 'type': 'P'}]",{'upc': '00857591006320'},[],Roc Nation / Rihanna,28,5pKCCKE2ajJHZ9KAiaK11H
single,1,{'spotify': 'https://open.spotify.com/album/2xGzVkqqc7CFi74fAoIbAa'},https://api.spotify.com/v1/albums/2xGzVkqqc7CFi74fAoIbAa,2xGzVkqqc7CFi74fAoIbAa,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730b81fbe5d81c35375a1c168e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020b81fbe5d81c35375a1c168e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510b81fbe5d81c35375a1c168e', 'height': 64, 'width': 64}]",Lemon (Edit),2017-12-06,day,album,spotify:album:2xGzVkqqc7CFi74fAoIbAa,"[{'text': '(P) 2017 N.E.R.D Music, LLC under exclusive license to Columbia Records, a Division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '886446900926'},[],Columbia,46,5pKCCKE2ajJHZ9KAiaK11H
album,15,{'spotify': 'https://open.spotify.com/album/1hUqwHvAVIEXMXqIrkHgPo'},https://api.spotify.com/v1/albums/1hUqwHvAVIEXMXqIrkHgPo,1hUqwHvAVIEXMXqIrkHgPo,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732e8f6d6e91471ec739d963f9', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022e8f6d6e91471ec739d963f9', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512e8f6d6e91471ec739d963f9', 'height': 64, 'width': 64}]",Rayo,2024-08-09,day,album,spotify:album:1hUqwHvAVIEXMXqIrkHgPo,"[{'text': '© 2024 Sueños Globales, LLC, exclusively licensed to UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2024 Sueños Globales, LLC, exclusively licensed to UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602468023876'},[],Capitol Records (US1A),76,1vyhD5VmyZ7KMfW5gqLgo5
album,32,{'spotify': 'https://open.spotify.com/album/2gWmgvSUxzX6T8i3pfRrjq'},https://api.spotify.com/v1/albums/2gWmgvSUxzX6T8i3pfRrjq,2gWmgvSUxzX6T8i3pfRrjq,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e51b602de558c45f54fa3183', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e51b602de558c45f54fa3183', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e51b602de558c45f54fa3183', 'height': 64, 'width': 64}]",JOSE (Deluxe Edition),2021-12-17,day,album,spotify:album:2gWmgvSUxzX6T8i3pfRrjq,"[{'text': '© 2021 Sueños Globales, LLC, Exclusively Licensed To UMG Recordings Inc.', 'type': 'C'}, {'text': '℗ 2021 Sueños Globales, LLC, Exclusively Licensed To UMG Recordings Inc.', 'type': 'P'}]",{'upc': '00602445407224'},[],"Sueños Globales, LLC",42,1vyhD5VmyZ7KMfW5gqLgo5
album,24,{'spotify': 'https://open.spotify.com/album/11GmvpYnbgK0rSryPaV5BP'},https://api.spotify.com/v1/albums/11GmvpYnbgK0rSryPaV5BP,11GmvpYnbgK0rSryPaV5BP,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273922a7339d969b5f0262580f5', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02922a7339d969b5f0262580f5', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851922a7339d969b5f0262580f5', 'height': 64, 'width': 64}]",JOSE,2021-09-10,day,album,spotify:album:11GmvpYnbgK0rSryPaV5BP,"[{'text': '© 2021 Sueños Globales, LLC, Exclusively Licensed To UMG Recordings Inc.', 'type': 'C'}, {'text': '℗ 2021 Sueños Globales, LLC, Exclusively Licensed To UMG Recordings Inc.', 'type': 'P'}]",{'upc': '00602438761975'},[],"Sueños Globales, LLC",72,1vyhD5VmyZ7KMfW5gqLgo5
album,10,{'spotify': 'https://open.spotify.com/album/2mX8ktJoWvyidWBU9U8Jis'},https://api.spotify.com/v1/albums/2mX8ktJoWvyidWBU9U8Jis,2mX8ktJoWvyidWBU9U8Jis,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0235692baca45542527d742d0d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485135692baca45542527d742d0d', 'height': 64, 'width': 64}]",Colores,2020-03-19,day,album,spotify:album:2mX8ktJoWvyidWBU9U8Jis,"[{'text': '© 2020 UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2020 UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602508774843'},[],UMLE - Latino,72,1vyhD5VmyZ7KMfW5gqLgo5
